Unnamed: 0,DateTime,Satellite,Reflected_Signal_Strength,Direct_Signal_Strength,Reflectivity,-1,0,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Adjust_LAT_M,Adjust_LON_M,Crop
387,2024-03-17 08:14:37,G03,32.6,35.5,2.8999999999999986,14:59.3,AHR2,1710663276994668.0,-1.05,-1.59,155.73,0.3,32.80514968883175,-79.82579216365829,-0.0488559973172263,0.0349829829574272,
388,2024-03-17 08:14:37,G04,35.0,38.8,3.799999999999997,14:59.3,AHR2,1710663276994668.0,-1.05,-1.59,155.73,0.3,32.80514353321354,-79.82580106634592,-0.6248003559891407,1.0260043489049566,
389,2024-03-17 08:14:37,G09,25.3,34.5,9.2,14:59.3,AHR2,1710663276994668.0,-1.05,-1.59,155.73,0.3,32.805151988895815,-79.82579367583125,0.1663472331449747,0.203313689840186,
390,2024-03-17 08:14:37,G27,30.0,37.0,7.0,14:59.3,AHR2,1710663276994668.0,-1.05,-1.59,155.73,0.3,32.80515056044302,-79.82579239581575,0.0326954529734182,0.060826078313836,
391,2024-03-17 08:14:37,G28,27.1,28.3,1.1999999999999993,14:59.3,AHR2,1710663276994668.0,-1.05,-1.59,155.73,0.3,32.80514760462939,-79.82579178550799,-0.2438623391368979,-0.0071116128980332,
392,2024-03-17 08:14:38,G03,32.3,35.3,3.0,15:00.3,AHR2,1710663277994561.0,-1.04,-1.59,155.78,0.31,32.80514996845949,-79.82579207529402,-0.0504845289433315,0.0361490812309258,
393,2024-03-17 08:14:38,G04,35.0,37.1,2.1000000000000014,15:00.3,AHR2,1710663277994561.0,-1.04,-1.59,155.78,0.31,32.80514360765419,-79.8258012747376,-0.6456270138326666,1.060204459893665,
394,2024-03-17 08:14:38,G27,31.8,36.7,4.900000000000002,15:00.3,AHR2,1710663277994561.0,-1.04,-1.59,155.78,0.31,32.80515086912444,-79.82579231519004,0.0337853003231983,0.0628536122434546,
395,2024-03-17 08:14:38,G28,25.7,28.7,3.0,15:00.3,AHR2,1710663277994561.0,-1.04,-1.59,155.78,0.31,32.80514781478378,-79.8257916845387,-0.2519910756996125,-0.0073486664258093,
396,2024-03-17 08:14:39,G03,32.6,35.5,2.8999999999999986,15:01.3,AHR2,1710663278995014.0,-1.08,-1.62,155.76,0.05,32.805150997858604,-79.82579186084499,-0.0081426660173124,0.0058304970147692,
397,2024-03-17 08:14:39,G04,35.0,38.2,3.200000000000003,15:01.3,AHR2,1710663278995014.0,-1.08,-1.62,155.76,0.05,32.80514997192225,-79.82579334462622,-0.1041333900786761,0.171000720570644,
398,2024-03-17 08:14:39,G09,21.1,34.4,13.299999999999995,15:01.3,AHR2,1710663278995014.0,-1.08,-1.62,155.76,0.05,32.805151381202606,-79.8257921128738,0.0277245381689494,0.033885614131806,
399,2024-03-17 08:14:39,G27,32.8,37.5,4.700000000000003,15:01.3,AHR2,1710663278995014.0,-1.08,-1.62,155.76,0.05,32.80515114312714,-79.82579189953789,0.0054492420269029,0.0101376794672006,
400,2024-03-17 08:14:39,G28,26.1,27.8,1.6999999999999993,15:01.3,AHR2,1710663278995014.0,-1.08,-1.62,155.76,0.05,32.80515065049155,-79.82579179781993,-0.0406437221800852,-0.0011852687869024,
401,2024-03-17 08:14:40,G03,32.0,35.3,3.299999999999997,15:02.3,AHR2,1710663279994971.0,-1.05,-1.6,155.8,0.23,32.805150931008306,-79.82579207880468,-0.0374562638009723,0.0268202863548197,
402,2024-03-17 08:14:40,G04,35.1,37.0,1.8999999999999984,15:02.3,AHR2,1710663279994971.0,-1.05,-1.6,155.8,0.23,32.80514621170106,-79.82579890419838,-0.4790135959136185,0.7866033171730717,
403,2024-03-17 08:14:40,G27,28.9,36.3,7.399999999999999,15:02.3,AHR2,1710663279994971.0,-1.05,-1.6,155.8,0.23,32.80515159924361,-79.82579225679207,0.0250665134049537,0.0466333257001863,
404,2024-03-17 08:14:40,G28,26.6,26.6,0.0,15:02.3,AHR2,1710663279994971.0,-1.05,-1.6,155.8,0.23,32.80514933311985,-79.82579178888945,-0.1869611226340307,-0.0054522364374129,
405,2024-03-17 08:14:41,G03,31.9,34.5,2.6000000000000014,15:03.3,AHR2,1710663280995182.0,-1.08,-1.45,155.66,0.47,32.80515085478598,-79.82579247194279,-0.0765410592280498,0.054806670983138,
406,2024-03-17 08:14:41,G04,34.5,36.9,2.3999999999999986,15:03.3,AHR2,1710663280995182.0,-1.08,-1.45,155.66,0.47,32.80514121098436,-79.82580641948614,-0.9788538496707628,1.6074067453348515,
407,2024-03-17 08:14:41,G09,20.8,32.8,11.999999999999996,15:03.3,AHR2,1710663280995182.0,-1.08,-1.45,155.66,0.47,32.80515445821959,-79.82579484101363,0.2606106542437189,0.3185247672846917,
408,2024-03-17 08:14:41,G27,33.5,36.4,2.8999999999999986,15:03.3,AHR2,1710663280995182.0,-1.08,-1.45,155.66,0.47,32.80515222031026,-79.82579283565613,0.0512228741596876,0.0952941853299912,
409,2024-03-17 08:14:41,G28,25.5,26.6,1.1000000000000014,15:03.3,AHR2,1710663280995182.0,-1.08,-1.45,155.66,0.47,32.80514758953571,-79.82579187950732,-0.3820509818307762,-0.0111415264026019,
410,2024-03-17 08:14:42,G03,32.0,35.7,3.700000000000003,15:04.3,AHR2,1710663281994958.0,-1.07,-1.43,155.57,0.26,32.80515167808628,-79.82579261598607,-0.0423418611059914,0.0303185829129389,
411,2024-03-17 08:14:42,G04,35.4,38.4,3.0,15:04.3,AHR2,1710663281994958.0,-1.07,-1.43,155.57,0.26,32.80514634321746,-79.8258003316481,-0.5414936004783645,0.8892037011013821,
412,2024-03-17 08:14:42,G27,33.1,36.8,3.699999999999996,15:04.3,AHR2,1710663281994958.0,-1.07,-1.43,155.57,0.26,32.80515243348267,-79.8257928171892,0.0283360570782949,0.052715930510306,
413,2024-03-17 08:14:42,G28,23.0,27.9,4.899999999999999,15:04.3,AHR2,1710663281994958.0,-1.07,-1.43,155.57,0.26,32.80514987177767,-79.82579228825583,-0.2113473444349476,-0.0061633973739786,
414,2024-03-17 08:14:43,G03,30.7,34.8,4.099999999999998,15:05.3,AHR2,1710663282994983.0,-1.09,-1.56,155.68,0.5,32.80515158418645,-79.82579310923401,-0.0814266589597724,0.0583049692788807,
415,2024-03-17 08:14:43,G04,34.8,37.6,2.8000000000000043,15:05.3,AHR2,1710663282994983.0,-1.09,-1.56,155.68,0.5,32.80514132482291,-79.82580794704613,-1.041333885269677,1.7100071802253476,
416,2024-03-17 08:14:43,G09,21.3,33.3,11.999999999999996,15:05.3,AHR2,1710663282994983.0,-1.09,-1.56,155.68,0.5,32.80515541762651,-79.82579562952215,0.2772453775582163,0.3388561362687103,
417,2024-03-17 08:14:43,G27,31.0,36.6,5.600000000000001,15:05.3,AHR2,1710663282994983.0,-1.09,-1.56,155.68,0.5,32.80515303687187,-79.8257934961631,0.0544924194570294,0.1013767931613748,
418,2024-03-17 08:14:43,G28,24.4,26.7,2.3000000000000007,15:05.3,AHR2,1710663282994983.0,-1.09,-1.56,155.68,0.5,32.80514811051591,-79.82579247898352,-0.4064372157444659,-0.0118526876924053,
419,2024-03-17 08:14:44,G03,31.1,35.5,4.399999999999999,15:06.3,AHR2,1710663283994974.0,-1.02,-1.75,155.52,0.36,32.80515215584432,-79.82579343469607,-0.0586271967806715,0.0419795795489127,
420,2024-03-17 08:14:44,G04,35.2,37.4,2.199999999999996,15:06.3,AHR2,1710663283994974.0,-1.02,-1.75,155.52,0.36,32.805144769102256,-79.82580411792122,-0.7497604271869689,1.231205218685948,
421,2024-03-17 08:14:44,G27,32.0,37.3,5.299999999999997,15:06.3,AHR2,1710663283994974.0,-1.02,-1.75,155.52,0.36,32.80515320177787,-79.82579371328502,0.0392345435681018,0.0729912939766032,
422,2024-03-17 08:14:44,G28,25.3,28.9,3.599999999999998,15:06.3,AHR2,1710663283994974.0,-1.02,-1.75,155.52,0.36,32.805149654801426,-79.8257929809157,-0.2926348069642775,-0.0085339354776399,
423,2024-03-17 08:14:45,G03,31.5,35.6,4.100000000000001,15:07.3,AHR2,1710663284995235.0,-1.49,-5.45,155.45,0.61,32.80515141623691,-79.82579418154155,-0.0993405262605578,0.0711320641883531,
424,2024-03-17 08:14:45,G04,35.5,37.9,2.3999999999999986,15:07.3,AHR2,1710663284995235.0,-1.49,-5.45,155.45,0.61,32.8051388998131,-79.82581228367276,-1.2704273698218074,2.086208808798622,
425,2024-03-17 08:14:45,G27,31.6,35.9,4.299999999999997,15:07.3,AHR2,1710663284995235.0,-1.49,-5.45,155.45,0.61,32.805153188513174,-79.82579465359505,0.0664807532966165,0.1236796905572906,
426,2024-03-17 08:14:45,G28,26.0,25.2,-0.8000000000000007,15:07.3,AHR2,1710663284995235.0,-1.49,-5.45,155.45,0.61,32.80514717835875,-79.82579341263593,-0.4958534148365104,-0.0144602793238425,
427,2024-03-17 08:14:46,G03,31.2,34.5,3.3000000000000007,15:08.3,AHR2,1710663285995232.0,-0.54,2.84,159.84,0.57,32.80515061009972,-79.8257926453631,-0.0928263900493229,0.0664676641438648,
428,2024-03-17 08:14:46,G04,34.2,36.8,2.5999999999999943,15:08.3,AHR2,1710663285995232.0,-0.54,2.84,159.84,0.57,32.80513891442555,-79.8258095604687,-1.187120614311031,1.949408160995047,
429,2024-03-17 08:14:46,G09,19.8,32.8,12.999999999999996,15:08.3,AHR2,1710663285995232.0,-0.54,2.84,159.84,0.57,32.805154980221296,-79.82579551849155,0.3160597264503397,0.3862959904989539,
430,2024-03-17 08:14:46,G27,31.8,36.5,4.699999999999999,15:08.3,AHR2,1710663285995232.0,-0.54,2.84,159.84,0.57,32.80515226616107,-79.82579308646224,0.0621213574014932,0.1155695427537606,
431,2024-03-17 08:14:46,G28,24.0,27.8,3.8000000000000007,15:08.3,AHR2,1710663285995232.0,-0.54,2.84,159.84,0.57,32.80514665011539,-79.82579192687754,-0.4633384201345602,-0.013512063799788,
432,2024-03-17 08:14:47,G03,32.4,34.8,2.3999999999999986,15:09.3,AHR2,1710663286995699.0,0.62,0.08,159.12,1.57,32.80514989075769,-79.82579219202513,-0.255679717675682,0.1830776096521203,
433,2024-03-17 08:14:47,G04,35.0,38.2,3.200000000000003,15:09.3,AHR2,1710663286995699.0,0.62,0.08,159.12,1.57,32.805117676355046,-79.82583878275675,-3.269788508987057,5.369422725294483,
434,2024-03-17 08:14:47,G27,33.0,36.3,3.299999999999997,15:09.3,AHR2,1710663286995699.0,0.62,0.08,159.12,1.57,32.80515445219009,-79.82579340698251,0.1711062028115548,0.3183231411615658,
435,2024-03-17 08:14:47,G28,26.3,26.1,-0.1999999999999993,15:09.3,AHR2,1710663286995699.0,0.62,0.08,159.12,1.57,32.8051389834318,-79.82579021303852,-1.276212900074584,-0.0372174405975491,
436,2024-03-17 08:14:48,G03,32.1,35.5,3.3999999999999986,15:10.3,AHR2,1710663287995652.0,-0.32,-0.92,158.38,2.31,32.80514918285211,-79.82579463573406,-0.3761911550756072,0.269368951395955,
437,2024-03-17 08:14:48,G04,35.1,37.4,2.299999999999997,15:10.3,AHR2,1710663287995652.0,-0.32,-0.92,158.38,2.31,32.80510178459335,-79.82586318642434,-4.810962430774703,7.900232976946315,
438,2024-03-17 08:14:48,G09,22.9,33.1,10.200000000000005,15:10.3,AHR2,1710663287995652.0,-0.32,-0.92,158.38,2.31,32.8051668933449,-79.825806279465,1.280873612590744,1.5655153107824349,
439,2024-03-17 08:14:48,G27,31.5,37.1,5.600000000000001,15:10.3,AHR2,1710663287995652.0,-0.32,-0.92,158.38,2.31,32.80515589425867,-79.82579642334639,0.2517549716553136,0.4683607728038985,
440,2024-03-17 08:14:48,G28,25.7,28.2,2.5,15:10.3,AHR2,1710663287995652.0,-0.32,-0.92,158.38,2.31,32.80513313449447,-79.82579172397685,-1.8777398902263849,-0.05475941578248,
441,2024-03-17 08:14:49,G03,31.8,35.0,3.1999999999999997,15:11.3,AHR2,1710663289001618.0,0.54,0.89,157.46,3.27,32.80514745131162,-79.82579484861384,-0.5325303464907315,0.3813144968597223,
442,2024-03-17 08:14:49,G04,35.1,38.3,3.199999999999996,15:11.3,AHR2,1710663289001618.0,0.54,0.89,157.46,3.27,32.805080355073954,-79.82589188790453,-6.8103235699399525,11.183446893442175,
443,2024-03-17 08:14:49,G09,25.5,34.3,8.799999999999997,15:11.3,AHR2,1710663289001618.0,0.54,0.89,157.46,3.27,32.80517252200965,-79.82581133129823,1.813184758654663,2.21611911827103,
444,2024-03-17 08:14:49,G27,31.9,36.5,4.600000000000001,15:11.3,AHR2,1710663289001618.0,0.54,0.89,157.46,3.27,32.805156951874324,-79.82579737913005,0.3563804211702518,0.6630042234081737,
445,2024-03-17 08:14:49,G28,24.7,27.3,2.6000000000000014,15:11.3,AHR2,1710663289001618.0,0.54,0.89,157.46,3.27,32.80512473350623,-79.82579072677564,-2.6580993754644577,-0.0775165770561866,
446,2024-03-17 08:14:50,G03,31.9,35.3,3.3999999999999986,15:12.3,AHR2,1710663290017259.0,0.24,1.21,156.67,4.07,32.80514513472344,-79.82579521036575,-0.6628130318881728,0.4746024699475122,
447,2024-03-17 08:14:50,G04,35.1,37.3,2.199999999999996,15:12.3,AHR2,1710663290017259.0,0.24,1.21,156.67,4.07,32.80506162350094,-79.8259159901615,-8.47645818360879,13.919459034118704,
448,2024-03-17 08:14:50,G09,24.7,34.0,9.3,15:12.3,AHR2,1710663290017259.0,0.24,1.21,156.67,4.07,32.80517633892675,-79.82581572551214,2.256777468508528,2.758289065564324,
449,2024-03-17 08:14:50,G27,32.1,36.8,4.699999999999996,15:12.3,AHR2,1710663290017259.0,0.24,1.21,156.67,4.07,32.80515695958327,-79.82579835996866,0.4435683130887074,0.825207131138551,
450,2024-03-17 08:14:50,G28,25.4,27.0,1.6000000000000014,15:12.3,AHR2,1710663290017259.0,0.24,1.21,156.67,4.07,32.805116859044105,-79.82579008012652,-3.308399075699097,-0.0964808818854766,
451,2024-03-17 08:14:51,G03,31.5,34.5,3.0,15:13.3,AHR2,1710663291035408.0,1.08,-0.55,157.01,5.059999,32.805142673640646,-79.82579664366715,-0.8240376240453292,0.590046171221896,
452,2024-03-17 08:14:51,G04,35.2,37.2,2.0,15:13.3,AHR2,1710663291035408.0,1.08,-0.55,157.01,5.059999,32.80503884890352,-79.8259468022958,-10.538296813571163,17.305269206605868,
453,2024-03-17 08:14:51,G27,32.5,36.5,4.0,15:13.3,AHR2,1710663291035408.0,1.08,-0.55,157.01,5.059999,32.80515737481405,-79.82580055938874,0.5514631747329339,1.0259329418305725,
454,2024-03-17 08:14:51,G28,26.1,26.8,0.6999999999999993,15:13.3,AHR2,1710663291035408.0,1.08,-0.55,157.01,5.059999,32.80510752010216,-79.82579026553343,-4.11314380160348,-0.1199491754835016,
455,2024-03-17 08:14:52,G03,32.0,36.0,4.0,15:14.3,AHR2,1710663291953643.0,0.45,0.82,156.56,5.45,32.805142647672746,-79.82579882460031,-0.8875505515997147,0.6355241428982199,
456,2024-03-17 08:14:52,G04,35.0,38.5,3.5,15:14.3,AHR2,1710663291953643.0,0.45,0.82,156.56,5.45,32.8050308206145,-79.82596055674676,-11.350538952202127,18.63907761214032,
457,2024-03-17 08:14:52,G09,21.7,34.6,12.900000000000002,15:14.3,AHR2,1710663291953643.0,0.45,0.82,156.56,5.45,32.80518443216777,-79.82582629574017,3.02197450962384,3.693531756065586,
458,2024-03-17 08:14:52,G27,32.5,37.2,4.700000000000003,15:14.3,AHR2,1710663291953643.0,0.45,0.82,156.56,5.45,32.80515848194327,-79.82580304212723,0.5939673512944129,1.1050070067868083,
459,2024-03-17 08:14:52,G28,26.2,28.6,2.400000000000002,15:14.3,AHR2,1710663291953643.0,0.45,0.82,156.56,5.45,32.805104784665296,-79.82579195487018,-4.430165496571186,-0.1291942913257764,
460,2024-03-17 08:14:53,G03,33.2,35.4,2.199999999999996,15:15.3,AHR2,1710663292968348.0,0.17,-0.19,156.57,6.36,32.805139704655744,-79.82580139288089,-1.0357471237115696,0.7416392247964702,
461,2024-03-17 08:14:53,G04,35.7,37.8,2.0999999999999943,15:15.3,AHR2,1710663292968348.0,0.17,-0.19,156.57,6.36,32.805009205551265,-79.82599012985501,-13.24576729869644,21.7512917890876,
462,2024-03-17 08:14:53,G09,23.5,34.3,10.799999999999995,15:15.3,AHR2,1710663292968348.0,0.17,-0.19,156.57,6.36,32.805188466013384,-79.8258334509468,3.5265612765730148,4.310250143822346,
463,2024-03-17 08:14:53,G27,31.3,36.7,5.400000000000002,15:15.3,AHR2,1710663292968348.0,0.17,-0.19,156.57,6.36,32.80515818281439,-79.82580631461899,0.6931435900444607,1.2895128360832122,
464,2024-03-17 08:14:53,G28,25.3,26.5,1.1999999999999993,15:15.3,AHR2,1710663292968348.0,0.17,-0.19,156.57,6.36,32.80509551956634,-79.82579337609445,-5.1698814928000525,-0.1507661906124046,
465,2024-03-17 08:14:54,G03,32.3,36.6,4.300000000000004,15:16.3,AHR2,1710663293983554.0,-0.96,-0.04,156.79,7.08,32.80513762404285,-79.82580368239847,-1.153001478445656,0.8255983560923197,
466,2024-03-17 08:14:54,G04,35.5,38.1,2.6000000000000014,15:16.3,AHR2,1710663293983554.0,-0.96,-0.04,156.79,7.08,32.80499235146082,-79.82601378581582,-14.745287656523685,24.21370141106453,
467,2024-03-17 08:14:54,G09,23.5,34.9,11.4,15:16.3,AHR2,1710663293983554.0,-0.96,-0.04,156.79,7.08,32.80519190555196,-79.82583936967826,3.925794503920056,4.798202837859596,
468,2024-03-17 08:14:54,G27,31.6,37.6,6.0,15:16.3,AHR2,1710663293983554.0,-0.96,-0.04,156.79,7.08,32.805158194067666,-79.8258091613143,0.771612651196654,1.4354953756961968,
469,2024-03-17 08:14:54,G28,25.5,27.1,1.6000000000000014,15:16.3,AHR2,1710663293983554.0,-0.96,-0.04,156.79,7.08,32.80508843686988,-79.82579475805159,-5.755150912924241,-0.1678340559158826,
470,2024-03-17 08:14:55,G03,32.1,34.5,2.3999999999999986,15:17.3,AHR2,1710663294998749.0,-0.12,-0.39,155.33,8.1,32.80513601221932,-79.82580363753345,-1.3191119372719249,0.9445405468010302,
471,2024-03-17 08:14:55,G04,35.5,37.6,2.1000000000000014,15:17.3,AHR2,1710663294998749.0,-0.12,-0.39,155.33,8.1,32.804969810526565,-79.82604401010111,-16.869609735843472,27.70211762428257,
472,2024-03-17 08:14:55,G27,30.9,35.7,4.800000000000004,15:17.3,AHR2,1710663294998749.0,-0.12,-0.39,155.33,8.1,32.8051595457237,-79.82580990578498,0.8827772367782941,1.6423041265586276,
473,2024-03-17 08:14:55,G28,26.8,26.4,-0.4000000000000021,15:17.3,AHR2,1710663294998749.0,-0.12,-0.39,155.33,8.1,32.80507973875537,-79.82579342747498,-6.584283205147336,-0.1920135496598491,
474,2024-03-17 08:14:56,G03,31.7,35.0,3.3000000000000007,15:18.3,AHR2,1710663296012977.0,0.79,1.21,127.67,9.35,32.80513763652655,-79.82580273637349,-1.522678584671356,1.090302969998232,
475,2024-03-17 08:14:56,G04,34.8,37.2,2.4000000000000057,15:18.3,AHR2,1710663296012977.0,0.79,1.21,127.67,9.35,32.80494578641742,-79.82608020347145,-19.472944449017664,31.97713557484594,
476,2024-03-17 08:14:56,G09,22.2,33.2,11.000000000000004,15:18.3,AHR2,1710663296012977.0,0.79,1.21,127.67,9.35,32.805209321859735,-79.82584986576377,5.1844887718600825,6.3366100067516,
477,2024-03-17 08:14:56,G27,30.4,36.7,6.300000000000004,15:18.3,AHR2,1710663296012977.0,0.79,1.21,127.67,9.35,32.805164801745555,-79.82580997194773,1.0190082854208675,1.8957461094620645,
478,2024-03-17 08:14:56,G28,26.0,27.3,1.3000000000000007,15:18.3,AHR2,1710663296012977.0,0.79,1.21,127.67,9.35,32.80507267888369,-79.82579095068878,-7.6003762445085,-0.2216452688908624,
479,2024-03-17 08:14:57,G03,32.1,35.1,3.0,15:19.3,AHR2,1710663297027212.0,0.37,0.66,126.44,10.49,32.80513513311537,-79.82580458021856,-1.70833126770186,1.223238228781022,
480,2024-03-17 08:14:57,G04,34.8,38.2,3.4000000000000057,15:19.3,AHR2,1710663297027212.0,0.37,0.66,126.44,10.49,32.80491989167078,-79.82611587751003,-21.847184436273,35.875949858348626,
481,2024-03-17 08:14:57,G08,23.0,27.6,4.600000000000001,15:19.3,AHR2,1710663297027212.0,0.37,0.66,126.44,10.49,32.80506225550821,-79.8257913575635,-8.527052600266703,-0.2486693823609336,
482,2024-03-17 08:14:57,G09,26.1,34.3,8.199999999999996,15:19.3,AHR2,1710663297027212.0,0.37,0.66,126.44,10.49,32.80521555868689,-79.82585745586275,5.816607894258517,7.109201583801515,
483,2024-03-17 08:14:57,G27,30.7,36.5,5.800000000000001,15:19.3,AHR2,1710663297027212.0,0.37,0.66,126.44,10.49,32.80516561045525,-79.82581269799066,1.1432509352638285,2.126885074119031,
484,2024-03-17 08:14:57,G28,26.7,26.4,-0.3000000000000007,15:19.3,AHR2,1710663297027212.0,0.37,0.66,126.44,10.49,32.80506225550821,-79.8257913575635,-8.527052600266703,-0.2486693823609336,
485,2024-03-17 08:14:58,G03,31.7,36.6,4.900000000000002,15:20.4,AHR2,1710663298042341.0,0.76,0.22,116.15,11.43,32.80513227452713,-79.82580481139286,-1.8614134735192875,1.332851633301744,
486,2024-03-17 08:14:58,G04,34.6,38.3,3.699999999999996,15:20.4,AHR2,1710663298042341.0,0.76,0.22,116.15,11.43,32.80489774547115,-79.82614400378696,-23.80489325284458,39.090765183657,
487,2024-03-17 08:14:58,G08,22.9,29.3,6.400000000000002,15:20.4,AHR2,1710663298042341.0,0.76,0.22,116.15,11.43,32.805052866416666,-79.8257904038662,-9.29115499998808,-0.2709524478826919,
488,2024-03-17 08:14:58,G09,23.8,34.6,10.8,15:20.4,AHR2,1710663298042341.0,0.76,0.22,116.15,11.43,32.80521990696892,-79.82586242518146,6.337829500197975,7.746251481924091,
489,2024-03-17 08:14:58,G27,31.6,38.3,6.699999999999996,15:20.4,AHR2,1710663298042341.0,0.76,0.22,116.15,11.43,32.805165482916735,-79.82581365659205,1.245696742047227,2.317473553544513,
490,2024-03-17 08:14:58,G28,23.5,28.4,4.899999999999999,15:20.4,AHR2,1710663298042341.0,0.76,0.22,116.15,11.43,32.805052866416666,-79.8257904038662,-9.29115499998808,-0.2709524478826919,
491,2024-03-17 08:14:59,G03,32.5,35.1,2.6000000000000014,15:21.3,AHR2,1710663298958318.0,-0.76,1.22,81.3,12.47,32.805132733591414,-79.82580774892392,-2.030780917943253,1.4541259649535,
492,2024-03-17 08:14:59,G04,35.1,37.4,2.299999999999997,15:21.3,AHR2,1710663298958318.0,-0.76,1.22,81.3,12.47,32.80487686505359,-79.82617780396612,-25.97086765475804,42.647579988062525,
493,2024-03-17 08:14:59,G08,22.7,28.1,5.400000000000002,15:21.3,AHR2,1710663298958318.0,-0.76,1.22,81.3,12.47,32.80504610024429,-79.8257920304763,-10.136544377727873,-0.2956060373786067,
494,2024-03-17 08:14:59,G09,24.2,33.9,9.7,15:21.3,AHR2,1710663298958318.0,-0.76,1.22,81.3,12.47,32.80522833959065,-79.82587060491167,6.914499864366921,8.451072219510337,
495,2024-03-17 08:14:59,G27,31.7,36.3,4.599999999999998,15:21.3,AHR2,1710663298958318.0,-0.76,1.22,81.3,12.47,32.8051689635675,-79.82581739893558,1.3590409703604067,2.5283372755857374,
496,2024-03-17 08:14:59,G28,27.2,26.5,-0.6999999999999993,15:21.3,AHR2,1710663298958318.0,-0.76,1.22,81.3,12.47,32.80504610024429,-79.8257920304763,-10.136544377727873,-0.2956060373786067,
497,2024-03-17 08:15:00,G03,32.8,35.3,2.5,15:22.3,AHR2,1710663299972324.0,-1.13,1.86,96.84,13.15,32.805132275849616,-79.82580950535556,-2.1415210685184056,1.5334206475514034,
498,2024-03-17 08:15:00,G04,35.2,37.7,2.5,15:22.3,AHR2,1710663299972324.0,-1.13,1.86,96.84,13.15,32.80486245458817,-79.82619973980299,-27.3870803881178,44.97318753529469,
499,2024-03-17 08:15:00,G08,22.9,28.5,5.600000000000001,15:22.3,AHR2,1710663299972324.0,-1.13,1.86,96.84,13.15,32.805040918314205,-79.82579292976807,-10.689298463992468,-0.3117256772673766,
500,2024-03-17 08:15:00,G09,23.7,34.0,10.3,15:22.3,AHR2,1710663299972324.0,-1.13,1.86,96.84,13.15,32.805233095323295,-79.82587578893192,7.291553218259652,8.911916125340367,
501,2024-03-17 08:15:00,G27,32.1,37.3,5.199999999999996,15:22.3,AHR2,1710663299972324.0,-1.13,1.86,96.84,13.15,32.80517048147635,-79.82581968159029,1.4331505901454584,2.666209582799804,
502,2024-03-17 08:15:00,G28,25.5,26.4,0.8999999999999986,15:22.3,AHR2,1710663299972324.0,-1.13,1.86,96.84,13.15,32.805040918314205,-79.82579292976807,-10.689298463992468,-0.3117256772673766,
503,2024-03-17 08:15:01,G03,32.3,34.3,2.0,15:23.3,AHR2,1710663300986977.0,1.08,1.35,95.83,14.17,32.805129805383,-79.82580644402698,-2.3076315273446744,1.652362838260114,
504,2024-03-17 08:15:01,G04,34.8,36.4,1.6000000000000014,15:23.3,AHR2,1710663300986977.0,1.08,1.35,95.83,14.17,32.804839055012174,-79.82622694762472,-29.511402467437588,48.461603748512736,
505,2024-03-17 08:15:01,G08,23.0,28.2,5.199999999999999,15:23.3,AHR2,1710663300986977.0,1.08,1.35,95.83,14.17,32.805031361557056,-79.82578858272791,-11.518430756215563,-0.3359051710113432,
506,2024-03-17 08:15:01,G09,23.6,32.8,9.199999999999996,15:23.3,AHR2,1710663300986977.0,1.08,1.35,95.83,14.17,32.80523844507729,-79.82587786899346,7.857134042304138,9.603182953560594,
507,2024-03-17 08:15:01,G27,31.9,35.7,3.800000000000004,15:23.3,AHR2,1710663300986977.0,1.08,1.35,95.83,14.17,32.8051709744891,-79.82581740959739,1.5443151757270983,2.8730183336622344,
508,2024-03-17 08:15:01,G28,26.3,25.6,-0.6999999999999993,15:23.3,AHR2,1710663300986977.0,1.08,1.35,95.83,14.17,32.805031361557056,-79.82578858272791,-11.518430756215563,-0.3359051710113432,
509,2024-03-17 08:15:02,G03,32.1,35.3,3.199999999999996,15:24.3,AHR2,1710663302002700.0,-0.98,1.51,92.26,15.57,32.805128486223765,-79.82581190292608,-2.5356261103084266,1.8156167077578187,
510,2024-03-17 08:15:02,G04,35.2,37.9,2.699999999999996,15:24.3,AHR2,1710663302002700.0,-0.98,1.51,92.26,15.57,32.8048090096382,-79.82627395238643,-32.42713655171798,53.24962254851177,
511,2024-03-17 08:15:02,G08,23.0,28.1,5.100000000000001,15:24.3,AHR2,1710663302002700.0,-0.98,1.51,92.26,15.57,32.80502031612137,-79.82579227692611,-12.65645465021308,-0.369092687507195,
512,2024-03-17 08:15:02,G09,24.4,34.1,9.700000000000005,15:24.3,AHR2,1710663302002700.0,-0.98,1.51,92.26,15.57,32.80524785954904,-79.82589038469746,8.633420887945707,10.55197987658627,
513,2024-03-17 08:15:02,G27,31.7,37.2,5.500000000000004,15:24.3,AHR2,1710663302002700.0,-0.98,1.51,92.26,15.57,32.80517372284861,-79.82582395189765,1.6968939086323644,3.1568732771697285,
514,2024-03-17 08:15:02,G28,24.9,27.3,2.400000000000002,15:24.3,AHR2,1710663302002700.0,-0.98,1.51,92.26,15.57,32.80502031612137,-79.82579227692611,-12.65645465021308,-0.369092687507195,
515,2024-03-17 08:15:03,G03,31.7,34.0,2.3000000000000007,15:25.3,AHR2,1710663303016189.0,-1.2,1.61,92.53,16.82,32.80512677669325,-79.82581258483815,-2.7391927577078574,1.9613791309550208,
